,cond,age,risk-taking,iteration,date,portfolio_cumulative_return,portfolio_std_dev,sharpe_ratio
491,control,15,seeking,7,2023-12-31,0.04829662961862824,0.30005479183592143,0.17568793171015742
492,control,15,seeking,7,2024-01-31,-0.07871108773050395,0.2915155286787922,-0.5861025162073923
493,control,15,seeking,7,2024-02-29,0.09452408665751588,0.30605223988515484,0.33076734848593586
494,control,15,seeking,7,2024-03-31,0.07873106835228794,0.2976046595269375,0.205509394638069
495,control,15,seeking,7,2024-04-30,0.029066271053314496,0.3116760068833091,-0.02546221160149661
496,control,15,seeking,7,2024-05-31,0.09440461508280151,0.31306751425199225,0.19256479351631867
497,control,15,seeking,7,2024-06-30,0.11624152113466701,0.3015904144742322,0.23724499853684866
498,control,15,seeking,7,2024-07-31,0.2027164083934081,0.29957810780782934,0.4707367032264866
499,control,15,seeking,7,2024-08-31,0.1498608886923225,0.30159123258474946,0.27864166421938785
500,control,15,seeking,7,2024-09-30,0.28186242804995865,0.30921204158911564,0.5617945178276393
501,control,15,seeking,7,2024-10-31,0.2567550070541995,0.30839440333220547,0.4625638020542435
502,control,15,seeking,7,2024-11-30,0.6698641624904713,0.3452492433370805,1.1336451687255753
503,control,15,seeking,7,2024-12-31,0.7203658802046,0.3446653493921444,1.1223066944877418
504,control,15,seeking,8,2023-07-31,0.07604500882453524,0.3066282555830391,3.5896687950140675
505,control,15,seeking,8,2023-08-31,-0.04172690086171116,0.368477878361074,-0.7073981864909077
506,control,15,seeking,8,2023-09-30,-0.07794321656072245,0.3573758038068954,-0.8941741926666703
507,control,15,seeking,8,2023-10-31,-0.16121348986523698,0.32263781813166087,-1.365610007482191
508,control,15,seeking,8,2023-11-30,-0.06499212611054828,0.3151899137959039,-0.6004055621863801
509,control,15,seeking,8,2023-12-31,0.032545403423314134,0.2989921933746456,0.0710608423301077
510,control,15,seeking,8,2024-01-31,-0.1329532456385104,0.2939321666917404,-0.8682344051804818
511,control,15,seeking,8,2024-02-29,-0.0252878409539794,0.2968110019790289,-0.26857437820986524
512,control,15,seeking,8,2024-03-31,-0.0845318226368671,0.2894776564581411,-0.5210990092947839
513,control,15,seeking,8,2024-04-30,-0.09754346314242501,0.30654266989751516,-0.5108750132880998
514,control,15,seeking,8,2024-05-31,-0.01991897852220159,0.31134425904697993,-0.205360910272615
515,control,15,seeking,8,2024-06-30,-0.0507877706851968,0.30142215858463206,-0.30598571607983366
516,control,15,seeking,8,2024-07-31,0.015859254682830004,0.30103164957463213,-0.09274433786660245
517,control,15,seeking,8,2024-08-31,-0.059970435070552774,0.3031098563042348,-0.3092309019779203
518,control,15,seeking,8,2024-09-30,0.12693489951453119,0.3090502532189626,0.18233413940168827
519,control,15,seeking,8,2024-10-31,0.05366357815400913,0.30804464648667146,-0.009030309431383629
520,control,15,seeking,8,2024-11-30,0.24498915882743266,0.32398821373756415,0.3830129108140642
521,control,15,seeking,8,2024-12-31,0.2767804720897624,0.3211832027721642,0.4113264172515383
522,control,15,seeking,9,2023-07-31,0.008027643266506734,0.20988154777747053,0.21122516987430634
523,control,15,seeking,9,2023-08-31,-0.05309670385401777,0.29958578807557834,-1.0439511935839272
524,control,15,seeking,9,2023-09-30,-0.08466619003901421,0.2842642715007743,-1.197505157288413
525,control,15,seeking,9,2023-10-31,-0.11555419473792572,0.2574589119667672,-1.3245613599185988
526,control,15,seeking,9,2023-11-30,0.03448984550934897,0.2813973744050197,0.1459480558801543
527,control,15,seeking,9,2023-12-31,0.11297423145274443,0.2687110268551607,0.694248294844493
528,control,15,seeking,9,2024-01-31,-0.003675854175953952,0.2589311128014418,-0.18744497385911296
529,control,15,seeking,9,2024-02-29,0.155776142309479,0.26952153540034,0.7331377054517448
530,control,15,seeking,9,2024-03-31,0.14479977803282074,0.26516200941987755,0.5650166749154253
531,control,15,seeking,9,2024-04-30,0.08755588081146914,0.2791013373628311,0.22179315946461658
532,control,15,seeking,9,2024-05-31,0.10002017192109602,0.2783528310361966,0.23860549485861413
533,control,15,seeking,9,2024-06-30,0.13735310893787078,0.2684637160712893,0.3435007071964728
534,control,15,seeking,9,2024-07-31,0.22316655111181527,0.26837338626905344,0.5938198182753318
535,control,15,seeking,9,2024-08-31,0.16510294059318986,0.2747756222210096,0.35211189868626125
536,control,15,seeking,9,2024-09-30,0.28475784859393816,0.2816272249578829,0.6245039091906405
537,control,15,seeking,9,2024-10-31,0.2906276472743299,0.2825432208232618,0.5885727230583205
538,control,15,seeking,9,2024-11-30,0.6465073825487415,0.3043258565194246,1.2396854971336142
539,control,15,seeking,9,2024-12-31,0.7212775466392416,0.3039640980178556,1.2742251717109698
540,control,30,averse,0,2023-07-31,0.016681979374182587,0.07419065188888413,1.9594607330935767
541,control,30,averse,0,2023-08-31,0.002264202531748749,0.08489796772668468,-0.3442255025448273
542,control,30,averse,0,2023-09-30,-0.03786244481736123,0.08379101652923551,-2.21313123059977
543,control,30,averse,0,2023-10-31,-0.04917728004154798,0.07936733263828398,-2.242014095730872
544,control,30,averse,0,2023-11-30,0.008822318424478448,0.10011168179480547,-0.2137487440150527
545,control,30,averse,0,2023-12-31,0.041163145592695294,0.09912973915067824,0.3874656593613289
546,control,30,averse,0,2024-01-31,0.048455153349097335,0.09394406490028744,0.4282301777325218
547,control,30,averse,0,2024-02-29,0.06609928658466524,0.08895668236750527,0.6451073028526452
548,control,30,averse,0,2024-03-31,0.08550159990325024,0.0854918171199612,0.8208167226578919
549,control,30,averse,0,2024-04-30,0.05369585115821751,0.08630019938383968,0.2478210692758229
550,control,30,averse,0,2024-05-31,0.0816523741793207,0.08467587654941404,0.5476576321695937
551,control,30,averse,0,2024-06-30,0.09755590023815941,0.08189174798212595,0.6502834530617883
552,control,30,averse,0,2024-07-31,0.12042577280563815,0.07931734822079925,0.8438081162866974
553,control,30,averse,0,2024-08-31,0.1522019293735437,0.07778951526125645,1.1054257819496773
554,control,30,averse,0,2024-09-30,0.17166367235410784,0.0763989675159396,1.185445470108126
555,control,30,averse,0,2024-10-31,0.14873435319875528,0.0766457295327908,0.8626709859105557
556,control,30,averse,0,2024-11-30,0.19703204532950203,0.07910822190697042,1.167180932133034
557,control,30,averse,0,2024-12-31,0.15432524682103588,0.07946485079343886,0.7134595552222825
558,control,30,averse,1,2023-07-31,0.013762079239689973,0.08530889064222345,1.2937942505231859
559,control,30,averse,1,2023-08-31,-0.0016174972771140217,0.09482683873012708,-0.5450626561875354
560,control,30,averse,1,2023-09-30,-0.04457098442044005,0.0920467183037627,-2.271583385180401
561,control,30,averse,1,2023-10-31,-0.06470877754098303,0.09202927814551908,-2.36999107671277
562,control,30,averse,1,2023-11-30,0.004579179734735872,0.11941481318981002,-0.26395166990118135
563,control,30,averse,1,2023-12-31,0.05315388747493799,0.11894664917860706,0.5255237071787866
564,control,30,averse,1,2024-01-31,0.04972315555709628,0.11139417788862147,0.3808712249503348
565,control,30,averse,1,2024-02-29,0.06950941656321019,0.1053396612987282,0.5944306856614636
566,control,30,averse,1,2024-03-31,0.0899293913834025,0.102115746801893,0.7450004742820544
567,control,30,averse,1,2024-04-30,0.044638616118603425,0.10308001511955613,0.10272785102910234
568,control,30,averse,1,2024-05-31,0.0805380122668895,0.10040126601731988,0.4497781401825714
569,control,30,averse,1,2024-06-30,0.10406980128995413,0.09732498258692503,0.612712922804721
570,control,30,averse,1,2024-07-31,0.13654380326577042,0.09470177084292196,0.8603610540176467
571,control,30,averse,1,2024-08-31,0.16449425245875537,0.09335544252497456,1.0309461327964182
572,control,30,averse,1,2024-09-30,0.18710591680185562,0.09299556071126228,1.100213810880964
573,control,30,averse,1,2024-10-31,0.16293718567397475,0.0923627282647201,0.8259290265387109
574,control,30,averse,1,2024-11-30,0.20380080550642732,0.09441476088639852,1.025672445122241
575,control,30,averse,1,2024-12-31,0.16389026531829431,0.09392988319230254,0.6673179543115351
576,control,30,averse,2,2023-07-31,0.019914198984333886,0.09056413336971104,2.0453675505177977
577,control,30,averse,2,2023-08-31,0.0017067143713491717,0.09780347704781187,-0.33205116950688457
578,control,30,averse,2,2023-09-30,-0.04248506127773344,0.09439018736315424,-2.1378377952915355
579,control,30,averse,2,2023-10-31,-0.06483612301167041,0.09435475499424845,-2.3150157469549217
580,control,30,averse,2,2023-11-30,0.005889371615863892,0.12246008966066389,-0.23191880017696515
581,control,30,averse,2,2023-12-31,0.05160595785923716,0.12161433603097564,0.4882958351066245
582,control,30,averse,2,2024-01-31,0.05339824976564689,0.11340904185046267,0.43034558427431385
583,control,30,averse,2,2024-02-29,0.0775494070395546,0.10722673075738462,0.6992760090792718
584,control,30,averse,2,2024-03-31,0.0965388436394905,0.10324025660645804,0.8223675877129719
585,control,30,averse,2,2024-04-30,0.047248494025833754,0.1045592773543619,0.1310154754912277
586,control,30,averse,2,2024-05-31,0.08249493189961488,0.10268264868537517,0.46056642649035884
587,control,30,averse,2,2024-06-30,0.10186715786352707,0.0991949908814933,0.5794161821427996
588,control,30,averse,2,2024-07-31,0.1390383644973361,0.09612806339387935,0.8710029972529041
589,control,30,averse,2,2024-08-31,0.17390305937052708,0.09498595291634722,1.0957640488173763
590,control,30,averse,2,2024-09-30,0.19324088779264392,0.09426383550203592,1.1348293290267404
591,control,30,averse,2,2024-10-31,0.17079764562136313,0.0939336582979914,0.8718608697333909
592,control,30,averse,2,2024-11-30,0.21552519615448706,0.09557701539922804,1.0946577572780285
593,control,30,averse,2,2024-12-31,0.1673463448701129,0.09551356107887711,0.6788554361727422
594,control,30,averse,3,2023-07-31,0.010400930818550425,0.05471691507886672,1.3019268104652164
595,control,30,averse,3,2023-08-31,-0.010160900104966286,0.11364950324122887,-0.8770612389386024
596,control,30,averse,3,2023-09-30,-0.05885946582489365,0.10461912674103095,-2.4644821167144677
597,control,30,averse,3,2023-10-31,-0.07170959508782848,0.09996230374273243,-2.358956155072939
598,control,30,averse,3,2023-11-30,-0.008070967614267288,0.11427665747868147,-0.5368464993161147
599,control,30,averse,3,2023-12-31,0.02107570694012395,0.10947945137037934,-0.012705316720131508
600,control,30,averse,3,2024-01-31,0.008216005771665813,0.1083318296740405,-0.26360729992937154
601,control,30,averse,3,2024-02-29,0.008572820477217302,0.10271361499685953,-0.2883145150315004
602,control,30,averse,3,2024-03-31,0.002258657060678404,0.09860954968220494,-0.3999594191432873
603,control,30,averse,3,2024-04-30,-0.019003200710801527,0.09948449976732253,-0.6513215013774506
604,control,30,averse,3,2024-05-31,0.03338407762467854,0.10174531413210551,-0.06055493170357278
605,control,30,averse,3,2024-06-30,0.0729398221122004,0.1035295663911916,0.28145066679293934
606,control,30,averse,3,2024-07-31,0.1022583103256367,0.10403068483932774,0.4855062799056935
607,control,30,averse,3,2024-08-31,0.12236661673015536,0.1027397979617496,0.5940756306847818
608,control,30,averse,3,2024-09-30,0.13823162437046754,0.10044081587099317,0.6473353718877788
609,control,30,averse,3,2024-10-31,0.11524638448906033,0.09910488603163069,0.42403103800289543
610,control,30,averse,3,2024-11-30,0.15130461277404228,0.09988480879869145,0.6176902030419151
611,control,30,averse,3,2024-12-31,0.15238938758853626,0.0972870597984314,0.5702851512498481
612,control,30,averse,4,2023-07-31,0.016161642118189157,0.08268302518986308,1.6819268156927387
613,control,30,averse,4,2023-08-31,-0.00043239824318741515,0.08337044624203313,-0.5382337558610905
614,control,30,averse,4,2023-09-30,-0.03768128477903143,0.07978668402903524,-2.3161123705341633
615,control,30,averse,4,2023-10-31,-0.060858119944462885,0.08239227549232594,-2.52774614057196
616,control,30,averse,4,2023-11-30,0.00039447026093752946,0.10812213247065146,-0.38331126739045346
617,control,30,averse,4,2023-12-31,0.04162118254482139,0.107983731956475,0.36417775491501636
618,control,30,averse,4,2024-01-31,0.03902034196666504,0.10004227366796793,0.23927781712189464
619,control,30,averse,4,2024-02-29,0.058360500747345334,0.09458612241813753,0.4815384382403294
620,control,30,averse,4,2024-03-31,0.07112716524077123,0.0911646012920517,0.5600734373537313
621,control,30,averse,4,2024-04-30,0.023887986277598694,0.09210196830883267,-0.1529272127808494
622,control,30,averse,4,2024-05-31,0.05353499564034614,0.09104820782401463,0.1729466544035941
623,control,30,averse,4,2024-06-30,0.06810334751455649,0.08786381590095138,0.2776950006495983
624,control,30,averse,4,2024-07-31,0.10634698119479591,0.08539888117960989,0.6347301551337554
625,control,30,averse,4,2024-08-31,0.1362775565308949,0.08444356741064636,0.860726811746382
626,control,30,averse,4,2024-09-30,0.14970786541079661,0.08359377185290272,0.8829181499353179
627,control,30,averse,4,2024-10-31,0.13197024689581416,0.08321439109301422,0.6498903851720644
628,control,30,averse,4,2024-11-30,0.16112274489055767,0.08380433519408831,0.8150618234905045
629,control,30,averse,4,2024-12-31,0.11929413290343382,0.08366253394722867,0.41386259632785954
630,control,30,averse,5,2023-07-31,0.014776497229622043,0.07765790647766153,1.5764663772923175
631,control,30,averse,5,2023-08-31,-0.00048384863130479516,0.09134425715112936,-0.49449640978203585
632,control,30,averse,5,2023-09-30,-0.04175901183440467,0.08935065381168508,-2.2298489621952315
633,control,30,averse,5,2023-10-31,-0.06121953433707905,0.08958152357412687,-2.335233079018622
634,control,30,averse,5,2023-11-30,0.008586334452711508,0.11733918496093426,-0.18717666738163796
635,control,30,averse,5,2023-12-31,0.057253355218082946,0.11632721293182002,0.6086908333649131
636,control,30,averse,5,2024-01-31,0.05280167126156532,0.10917004541712767,0.43756208578006467
637,control,30,averse,5,2024-02-29,0.07409168745638706,0.10299851775321803,0.6763035540594666
638,control,30,averse,5,2024-03-31,0.09542079768546619,0.09952409623713451,0.8380630160976653
639,control,30,averse,5,2024-04-30,0.052340468219287395,0.10068689682828853,0.19635201485876572
640,control,30,averse,5,2024-05-31,0.0883863152140707,0.098050525692418,0.5478631141313228
641,control,30,averse,5,2024-06-30,0.1109142907720444,0.09490254906383587,0.6989770003599496
642,control,30,averse,5,2024-07-31,0.141733628228212,0.09234285318359546,0.9330283174472839
643,control,30,averse,5,2024-08-31,0.17001028784923267,0.09111555189552467,1.1067325752814168
644,control,30,averse,5,2024-09-30,0.19387887128206405,0.09086729641253657,1.1825762046037496
645,control,30,averse,5,2024-10-31,0.17251809502258464,0.0901533823805982,0.9220298779806487
646,control,30,averse,5,2024-11-30,0.21411394182747157,0.09232138171871292,1.1231219813954827
647,control,30,averse,5,2024-12-31,0.1761304890487989,0.09182050329442164,0.765809503229983
648,control,30,averse,6,2023-07-31,0.012264287114216454,0.06876459472846466,1.3492697416774175
649,control,30,averse,6,2023-08-31,-0.001696872995019305,0.08045060746985237,-0.6481189600095689
650,control,30,averse,6,2023-09-30,-0.038815906388598886,0.07934145043009645,-2.3799956435846603
651,control,30,averse,6,2023-10-31,-0.05638453789157838,0.07986382395865643,-2.4634021930789625
652,control,30,averse,6,2023-11-30,0.005917243747935119,0.10543462359169735,-0.26873891722358223
653,control,30,averse,6,2023-12-31,0.050107268562284535,0.10505626934097906,0.5364910033609868
654,control,30,averse,6,2024-01-31,0.0437793326935807,0.0984802203505831,0.32639172360736196
655,control,30,averse,6,2024-02-29,0.061159664747590714,0.09280643436741905,0.536864971191052
656,control,30,averse,6,2024-03-31,0.07916316813804891,0.08976392839615553,0.6877510413517499
657,control,30,averse,6,2024-04-30,0.040381608814763714,0.09055755184671882,0.06095520812513574
658,control,30,averse,6,2024-05-31,0.07145365105108037,0.08836913911864375,0.3989701787519227
659,control,30,averse,6,2024-06-30,0.0902675127122392,0.08546731642575019,0.5395521926529714
660,control,30,averse,6,2024-07-31,0.11934388871932033,0.08311890165677926,0.7934584453702346
661,control,30,averse,6,2024-08-31,0.14476638120308305,0.0818686711516158,0.9744898705538408
662,control,30,averse,6,2024-09-30,0.1656773227247732,0.08132873592897644,1.057482089921605
663,control,30,averse,6,2024-10-31,0.14640277730263285,0.08072623414379176,0.7983557257579229
664,control,30,averse,6,2024-11-30,0.1813906236739229,0.08250825688560592,0.9925579612129988
665,control,30,averse,6,2024-12-31,0.14640147670885173,0.08215749755089405,0.6295605720203586
666,control,30,averse,7,2023-07-31,0.012693921920513551,0.039102079013021256,2.501213857819141
667,control,30,averse,7,2023-08-31,0.006026399311719333,0.0511961385006689,-0.13775999195346558
668,control,30,averse,7,2023-09-30,-0.012468806191388015,0.04992479764432327,-1.8292952392516433
669,control,30,averse,7,2023-10-31,-0.021560171334682576,0.05002476535597765,-2.067013054870343
670,control,30,averse,7,2023-11-30,0.013940455219564107,0.06025899002842342,-0.15123361932496446
671,control,30,averse,7,2023-12-31,0.034072674395236646,0.05716214293111225,0.42473312091527105
672,control,30,averse,7,2024-01-31,0.04037456305737264,0.05448582135175777,0.48214738768322796
673,control,30,averse,7,2024-02-29,0.06261105824094693,0.05176326246495155,1.0054369421882714
674,control,30,averse,7,2024-03-31,0.07706222493448145,0.05008327071108391,1.1768736646956357
675,control,30,averse,7,2024-04-30,0.05904463091784895,0.05212461722524526,0.5327930656531061
676,control,30,averse,7,2024-05-31,0.07935777080227235,0.05023954625089621,0.8732459131474728
677,control,30,averse,7,2024-06-30,0.09489085839016576,0.048588533453272756,1.042275111800932
678,control,30,averse,7,2024-07-31,0.10098356157369448,0.04791352366807888,1.0300735461780837
679,control,30,averse,7,2024-08-31,0.11164696352111902,0.04915546364862437,1.0587859518660612
680,control,30,averse,7,2024-09-30,0.1219512103504643,0.05184636794879919,1.012999645921881
681,control,30,averse,7,2024-10-31,0.11846273179371813,0.05117518896914268,0.8665505933574001
682,control,30,averse,7,2024-11-30,0.14569741509403467,0.05270378057153394,1.0989073357310313
683,control,30,averse,7,2024-12-31,0.13396667868998513,0.05215938137333615,0.8415946244369249
684,control,30,averse,8,2023-07-31,0.019997803397174385,0.07843174289970913,2.375108442882745
685,control,30,averse,8,2023-08-31,0.006944072547989677,0.09287876246943105,-0.017058297323935902
686,control,30,averse,8,2023-09-30,-0.029778717906087437,0.08765241264736182,-1.7829075401726218
687,control,30,averse,8,2023-10-31,-0.04858143824857575,0.08565645823295022,-2.059118810913671
688,control,30,averse,8,2023-11-30,0.017312315574884662,0.10707384630652765,-0.0090874049432371
689,control,30,averse,8,2023-12-31,0.06121552404224362,0.10408713813772644,0.7575938800379336
690,control,30,averse,8,2024-01-31,0.06720156166658908,0.09917771249365781,0.7350020613873666
691,control,30,averse,8,2024-02-29,0.09626528503942455,0.094215860472889,1.1031695503326937
692,control,30,averse,8,2024-03-31,0.1205261677994165,0.09108623250781533,1.2851975256010406
693,control,30,averse,8,2024-04-30,0.08344351228031077,0.09328765716493437,0.6106880516867174
694,control,30,averse,8,2024-05-31,0.12012792344242196,0.09003772175445945,0.9817027695178531
695,control,30,averse,8,2024-06-30,0.1450855589247324,0.08734083582006014,1.1424798626713333
696,control,30,averse,8,2024-07-31,0.1645697048628767,0.08566566801260389,1.245920975462591
697,control,30,averse,8,2024-08-31,0.18586209814766508,0.08620518554842642,1.3227858269474577
698,control,30,averse,8,2024-09-30,0.2067957799443132,0.08811525895418741,1.3306187589692315
699,control,30,averse,8,2024-10-31,0.19185049963600775,0.08708384710283268,1.112496005928372
700,control,30,averse,8,2024-11-30,0.24126483066105675,0.09001824537205456,1.3512653916628392
701,control,30,averse,8,2024-12-31,0.2142350900467287,0.0892582513534069,1.0521851890911482
702,control,30,averse,9,2023-07-31,0.02024847816280495,0.09470538121910414,2.0001805907784767
703,control,30,averse,9,2023-08-31,0.00280898010627717,0.09573473724698475,-0.2719818534109791
704,control,30,averse,9,2023-09-30,-0.04043528584780409,0.09195965027595829,-2.1158183064493463
705,control,30,averse,9,2023-10-31,-0.05758432676600067,0.09028169120869156,-2.2135071421555153
706,control,30,averse,9,2023-11-30,0.003805820895472767,0.11250525186881057,-0.29650293000535854
707,control,30,averse,9,2023-12-31,0.037565154530278644,0.1118581273971798,0.2791723988495899
708,control,30,averse,9,2024-01-31,0.045325374558071285,0.1045574872850839,0.33296713456602006
709,control,30,averse,9,2024-02-29,0.0661234850387098,0.09925658953184036,0.5785378397404499
710,control,30,averse,9,2024-03-31,0.08116110472037774,0.09519768187076083,0.6764170771805688
711,control,30,averse,9,2024-04-30,0.037369865307159245,0.09623980346708627,0.020114897853283745
712,control,30,averse,9,2024-05-31,0.06719163252903293,0.09571451433052994,0.3198428548080336
713,control,30,averse,9,2024-06-30,0.08209966344989539,0.0924459178452853,0.41227162670304746
714,control,30,averse,9,2024-07-31,0.11534973283043493,0.08971988183375665,0.6948615504520065
715,control,30,averse,9,2024-08-31,0.15477991577812,0.08821523859866529,0.9991737263080135
716,control,30,averse,9,2024-09-30,0.1686465297460329,0.08643395035785494,1.0212144138175567
717,control,30,averse,9,2024-10-31,0.14476393224523165,0.08674075646746295,0.7294452961539163
718,control,30,averse,9,2024-11-30,0.18650364675453868,0.0876996005218138,0.9727667010393792
719,control,30,averse,9,2024-12-31,0.13504098921298202,0.08823276312860433,0.5051904057199962
720,control,30,neutral,0,2023-07-31,0.03235102202500073,0.16825858768491644,2.0810465342731406
721,control,30,neutral,0,2023-08-31,0.02694322042205366,0.17265753344692789,0.7162211342985894
722,control,30,neutral,0,2023-09-30,-0.014824844172369955,0.16971017409524025,-0.5914245986808582
723,control,30,neutral,0,2023-10-31,0.018953256929053808,0.15228228843311745,0.08774755306476076
724,control,30,neutral,0,2023-11-30,0.10786952749226164,0.1670527059732682,1.3862711956721483
725,control,30,neutral,0,2023-12-31,0.17550661289427127,0.16233275922302776,1.9896566580126185
726,control,30,neutral,0,2024-01-31,0.18976587733137285,0.16245448984316763,1.822088769060703
727,control,30,neutral,0,2024-02-29,0.3175177543201859,0.15354627482963204,3.0216692123333795
728,control,30,neutral,0,2024-03-31,0.4004139301075387,0.14729604143599212,3.4414718787229415
729,control,30,neutral,0,2024-04-30,0.36870832158232747,0.15877507547021583,2.561552953061804
730,control,30,neutral,0,2024-05-31,0.4332536264818334,0.15001785003908494,2.896449476552003
731,control,30,neutral,0,2024-06-30,0.4799982016290343,0.1452350820763406,2.938091648011867
732,control,30,neutral,0,2024-07-31,0.4713343604786444,0.14234040681283805,2.6693139876497014
733,control,30,neutral,0,2024-08-31,0.42761051783705684,0.14758932531019828,2.1152181318487404
734,control,30,neutral,0,2024-09-30,0.47799453455519325,0.16128422713078655,1.9721080159277353
735,control,30,neutral,0,2024-10-31,0.5076308017485331,0.15741922863082047,1.9960086066543583
736,control,30,neutral,0,2024-11-30,0.6620609543239044,0.15999098125496347,2.416878708848585
737,control,30,neutral,0,2024-12-31,0.7145075386038167,0.15981039852776766,2.400437539451987
738,control,30,neutral,1,2023-07-31,0.028626095136741636,0.11082006040612687,2.6960474341430527
739,control,30,neutral,1,2023-08-31,0.0027781657622463207,0.13468103585772928,-0.19467134627147956
740,control,30,neutral,1,2023-09-30,-0.04388760090501864,0.1281875734459028,-1.6125210667145093
741,control,30,neutral,1,2023-10-31,-0.06824577945857335,0.1227279347954028,-1.8502839638063
742,control,30,neutral,1,2023-11-30,0.017451819769905175,0.15108342021666776,-0.004205927425724784
743,control,30,neutral,1,2023-12-31,0.07481536481166429,0.1466641815781786,0.7274680953793876
744,control,30,neutral,1,2024-01-31,0.06692750256633007,0.13950126334032498,0.5191024349405527
745,control,30,neutral,1,2024-02-29,0.10668386598940849,0.13141511431319483,0.9143473742410783
746,control,30,neutral,1,2024-03-31,0.1308951575408348,0.12662458688739162,1.03479856932237
747,control,30,neutral,1,2024-04-30,0.08528380651629708,0.13015453416846845,0.45466579950622643
748,control,30,neutral,1,2024-05-31,0.13103984974371397,0.1267257672160437,0.7916988708693672
749,control,30,neutral,1,2024-06-30,0.16896459634443217,0.12292935359918898,1.0017888743871308
750,control,30,neutral,1,2024-07-31,0.1901442121449488,0.12135128032645172,1.0690621094025936
751,control,30,neutral,1,2024-08-31,0.2153356422898236,0.12144307564512173,1.1403485836003846
752,control,30,neutral,1,2024-09-30,0.2501490600436962,0.12510341081476395,1.1985807905884818
753,control,30,neutral,1,2024-10-31,0.22885288671176873,0.1231220946694355,0.9994261136676099
754,control,30,neutral,1,2024-11-30,0.27633853834486577,0.1256772073799867,1.1510055774034278
755,control,30,neutral,1,2024-12-31,0.2432479200182105,0.12440715494968006,0.8979806702618967
756,control,30,neutral,2,2023-07-31,0.026656532323476423,0.11359650750993712,2.397153505751823
757,control,30,neutral,2,2023-08-31,0.015978910917862965,0.1425644881764477,0.3755588532748302
758,control,30,neutral,2,2023-09-30,-0.04010863163101874,0.13749877947713524,-1.4066661785072772
759,control,30,neutral,2,2023-10-31,-0.0379043641866984,0.13120867824739257,-1.12799428011197
760,control,30,neutral,2,2023-11-30,0.04563433326917932,0.1499091095901462,0.45934778057865605
761,control,30,neutral,2,2023-12-31,0.09326754185216446,0.14080704442143943,1.029693097240837
762,control,30,neutral,2,2024-01-31,0.08058241315231807,0.14514115372929245,0.6645367879250809
763,control,30,neutral,2,2024-02-29,0.11425580042322903,0.13610565690799228,0.9698065831164923
764,control,30,neutral,2,2024-03-31,0.13357471959807987,0.13035369702803934,1.0329327732722253
765,control,30,neutral,2,2024-04-30,0.11673515509972732,0.1365995656691539,0.7101226143377419
766,control,30,neutral,2,2024-05-31,0.1821207064308401,0.13386848841227952,1.1678685329398506
767,control,30,neutral,2,2024-06-30,0.24085431821832382,0.13096688690709907,1.4769774356292842
768,control,30,neutral,2,2024-07-31,0.2628448868338171,0.1308574620777187,1.4892478128468483
769,control,30,neutral,2,2024-08-31,0.2635101018882604,0.1286169016250361,1.3860888111109089
770,control,30,neutral,2,2024-09-30,0.29679173104747725,0.1307114733001921,1.4142512481683984
771,control,30,neutral,2,2024-10-31,0.2868006377543453,0.12826890769930574,1.2757091358816965
772,control,30,neutral,2,2024-11-30,0.3562637627409351,0.12858214109714158,1.5275489905956572
773,control,30,neutral,2,2024-12-31,0.3918536658838463,0.12668532481858477,1.5846749753662435
774,control,30,neutral,3,2023-07-31,0.006172901364034367,0.09409659433322005,0.25204131157485976
775,control,30,neutral,3,2023-08-31,-0.019076486649806546,0.14337365754281164,-1.0301261358973302
776,control,30,neutral,3,2023-09-30,-0.049065435313186856,0.12331349514364108,-1.8218686785870422
777,control,30,neutral,3,2023-10-31,-0.008661507844265781,0.11446504020452597,-0.5870354552642314
778,control,30,neutral,3,2023-11-30,0.08531549282717621,0.13701322173213298,1.2489862320900962
779,control,30,neutral,3,2023-12-31,0.16323459700581733,0.13472517098113349,2.194592683169628
780,control,30,neutral,3,2024-01-31,0.17964395327445426,0.12504484067280025,2.214901530253126
781,control,30,neutral,3,2024-02-29,0.3045565121965621,0.12812497188577485,3.4497739194864354
782,control,30,neutral,3,2024-03-31,0.36785372775637915,0.13050257372908408,3.5267596042674585
783,control,30,neutral,3,2024-04-30,0.2788060221674602,0.13833946120435156,2.13176415676125
784,control,30,neutral,3,2024-05-31,0.35705686666616465,0.13338842636401613,2.621296798061753
785,control,30,neutral,3,2024-06-30,0.36100294527525745,0.13005697288545723,2.389213890081743
786,control,30,neutral,3,2024-07-31,0.39202962261929164,0.12616751563737333,2.4558152737060794
787,control,30,neutral,3,2024-08-31,0.3924916394159095,0.1309951805884174,2.165927380859314
788,control,30,neutral,3,2024-09-30,0.4400683260867495,0.13948224912850374,2.0826272155243366
789,control,30,neutral,3,2024-10-31,0.4526115000312989,0.1380365561634759,2.0085849792965864
790,control,30,neutral,3,2024-11-30,0.6139695049519502,0.14171975474354784,2.5225547085820903
791,control,30,neutral,3,2024-12-31,0.5702390499244858,0.14079730189029988,2.1552451298889364
792,control,30,neutral,4,2023-07-31,0.024527625406997045,0.09549168574770246,2.557613215279374
793,control,30,neutral,4,2023-08-31,0.00010347228758056382,0.16474288502347384,-0.2536017199245066
794,control,30,neutral,4,2023-09-30,-0.057131328952082505,0.15332171679817144,-1.6439530269326026
795,control,30,neutral,4,2023-10-31,-0.04728107373141488,0.14801229237232963,-1.1685047615297246
