,cond,age,risk-taking,iteration,date,portfolio_cumulative_return,portfolio_std_dev,sharpe_ratio
816,control,30,neutral,5,2024-01-31,0.0593157643622777,0.1272286629535085,0.4645715976536795
817,control,30,neutral,5,2024-02-29,0.10128423934748754,0.12078836552588613,0.925104707873607
818,control,30,neutral,5,2024-03-31,0.12793445183946606,0.11777417080086054,1.0786652371863907
819,control,30,neutral,5,2024-04-30,0.08067755167797297,0.12226755732677354,0.43882109787689
820,control,30,neutral,5,2024-05-31,0.13540179200945301,0.1198073362600961,0.8772717373368818
821,control,30,neutral,5,2024-06-30,0.15850793354690262,0.11662558689192754,0.9682197918814813
822,control,30,neutral,5,2024-07-31,0.18314129499943,0.11451977892192,1.0778802999870598
823,control,30,neutral,5,2024-08-31,0.20016029620824716,0.11602223202337333,1.0851917146904555
824,control,30,neutral,5,2024-09-30,0.23729407387165047,0.12067190175252769,1.1624601103528538
825,control,30,neutral,5,2024-10-31,0.21305417082323208,0.11889182499806215,0.941212615105407
826,control,30,neutral,5,2024-11-30,0.26520242676144745,0.11969358002922142,1.1476627489635245
827,control,30,neutral,5,2024-12-31,0.2344154052355345,0.11832255357841212,0.8984910822925035
828,control,30,neutral,6,2023-07-31,0.07195396083660843,0.19413981130902164,5.240835761957837
829,control,30,neutral,6,2023-08-31,0.01921512341718823,0.2353127714469226,0.3139004083031916
830,control,30,neutral,6,2023-09-30,-0.0704453691731799,0.23400388817226828,-1.2638976780119047
831,control,30,neutral,6,2023-10-31,-0.08662958763726447,0.2166492330427202,-1.258677130404816
832,control,30,neutral,6,2023-11-30,0.04999675378226853,0.2465545410379366,0.3238622281704204
833,control,30,neutral,6,2023-12-31,0.1123485500603667,0.22922298463413998,0.8080426944085174
834,control,30,neutral,6,2024-01-31,0.07446929562395299,0.23239054790599725,0.3686267087407992
835,control,30,neutral,6,2024-02-29,0.13886629830298225,0.2233583676843136,0.7644173480798943
836,control,30,neutral,6,2024-03-31,0.16632489747898238,0.21393494043590852,0.8369086959248376
837,control,30,neutral,6,2024-04-30,0.15499754958459122,0.2194292269671834,0.6529710768257639
838,control,30,neutral,6,2024-05-31,0.19638347619242214,0.2123422108408477,0.8100928941630485
839,control,30,neutral,6,2024-06-30,0.2756446768904983,0.20549540150813414,1.1066985629915558
840,control,30,neutral,6,2024-07-31,0.2632329245073528,0.20891842619224257,0.9344604704473538
841,control,30,neutral,6,2024-08-31,0.26187996411002423,0.2047836511363322,0.863993928499351
842,control,30,neutral,6,2024-09-30,0.29916516701782925,0.207158946382103,0.9008937548428761
843,control,30,neutral,6,2024-10-31,0.30671472964324176,0.20183725790426776,0.879277491459292
844,control,30,neutral,6,2024-11-30,0.39155950831153663,0.19813224415447842,1.1052367549018347
845,control,30,neutral,6,2024-12-31,0.4582285981181291,0.19699949742748366,1.2155623700312672
846,control,30,neutral,7,2023-07-31,0.006101676218420504,0.06776766948365755,0.3383860706232354
847,control,30,neutral,7,2023-08-31,-0.032271719415373545,0.13626323427760853,-1.578065753481803
848,control,30,neutral,7,2023-09-30,-0.07550282659031415,0.12049039934901515,-2.588367910741465
849,control,30,neutral,7,2023-10-31,-0.053234179033267326,0.11195534466448104,-1.6841973590534076
850,control,30,neutral,7,2023-11-30,0.0353604796352025,0.13472551750341066,0.32084409092615046
851,control,30,neutral,7,2023-12-31,0.09403889267385401,0.13244494057699707,1.1068901173125156
852,control,30,neutral,7,2024-01-31,0.0807635856842599,0.12519597331685087,0.7729636599365205
853,control,30,neutral,7,2024-02-29,0.15303394496335554,0.12266097708540682,1.5753013391571726
854,control,30,neutral,7,2024-03-31,0.18196047230403845,0.12032402692328399,1.6652794131554267
855,control,30,neutral,7,2024-04-30,0.12252745199901316,0.12569450723036188,0.8273231690186736
856,control,30,neutral,7,2024-05-31,0.2035728714434235,0.12570972854650078,1.4312707125637658
857,control,30,neutral,7,2024-06-30,0.2275029189761495,0.12319109856253375,1.4642904593571235
858,control,30,neutral,7,2024-07-31,0.2858976524153449,0.11948415840713185,1.8033123408832916
859,control,30,neutral,7,2024-08-31,0.30322008500858355,0.11963818073720692,1.7628353787203852
860,control,30,neutral,7,2024-09-30,0.3417278770939993,0.12298557092958384,1.774538926313998
861,control,30,neutral,7,2024-10-31,0.3373811236385633,0.12368896148751786,1.6062368058286791
862,control,30,neutral,7,2024-11-30,0.4627544371985004,0.12627463993439564,2.090630059365279
863,control,30,neutral,7,2024-12-31,0.4395396813942769,0.1238592626374584,1.8458674397262012
864,control,30,neutral,8,2023-07-31,0.04475053994889078,0.19118948995459134,2.794388158761779
865,control,30,neutral,8,2023-08-31,0.05257567071146596,0.18229115126701728,1.6576021083003587
866,control,30,neutral,8,2023-09-30,-0.002451224573816302,0.18843911690963625,-0.27672583953000696
867,control,30,neutral,8,2023-10-31,0.007399539386262699,0.17551820086245798,-0.11879624833073808
868,control,30,neutral,8,2023-11-30,0.0989766888620236,0.19116838555435253,1.0856497662492137
869,control,30,neutral,8,2023-12-31,0.155913155942764,0.1800018687610388,1.55273153860188
870,control,30,neutral,8,2024-01-31,0.17430907061579415,0.1852295294724024,1.4412862732342717
871,control,30,neutral,8,2024-02-29,0.27249257274899796,0.17452843269261642,2.223836842498214
872,control,30,neutral,8,2024-03-31,0.33245462133872783,0.16820420057207403,2.4368926115308858
873,control,30,neutral,8,2024-04-30,0.3157102419761366,0.1789826664889136,1.9031693328808061
874,control,30,neutral,8,2024-05-31,0.37261901361667227,0.16950215218285683,2.164883023778809
875,control,30,neutral,8,2024-06-30,0.45352979656039016,0.16404485446754363,2.444038795878537
876,control,30,neutral,8,2024-07-31,0.4217877546001627,0.16657988275453273,2.0181968159013275
877,control,30,neutral,8,2024-08-31,0.3870000498420356,0.1695669257318233,1.646940178733923
878,control,30,neutral,8,2024-09-30,0.43152892859403535,0.18073919730910046,1.5727547962972928
879,control,30,neutral,8,2024-10-31,0.4468057368270444,0.17559347020055546,1.5566529589585956
880,control,30,neutral,8,2024-11-30,0.5562100230060081,0.17830735650592666,1.8064420747648282
881,control,30,neutral,8,2024-12-31,0.6235933899198993,0.17815953480947566,1.8712486881032189
882,control,30,neutral,9,2023-07-31,0.03498824281977453,0.13535239425248954,2.863618022295064
883,control,30,neutral,9,2023-08-31,0.03128437730953726,0.17429130593233297,0.8745681497098416
884,control,30,neutral,9,2023-09-30,-0.03831265149601171,0.16772906517033223,-1.1151514651549805
885,control,30,neutral,9,2023-10-31,-0.0307742221751639,0.16210344314235492,-0.7940610018206589
886,control,30,neutral,9,2023-11-30,0.0632213223142104,0.1835220220685523,0.6187015905747972
887,control,30,neutral,9,2023-12-31,0.10351865099320534,0.17041714638153269,0.9771507801356775
888,control,30,neutral,9,2024-01-31,0.11584473106134063,0.1784061595660741,0.8938945211265049
889,control,30,neutral,9,2024-02-29,0.18654333684022362,0.16926542500870673,1.4589707522613793
890,control,30,neutral,9,2024-03-31,0.21026957370279242,0.16221945764824877,1.4745824686259967
891,control,30,neutral,9,2024-04-30,0.1973884907371659,0.17475357365038263,1.115165376828205
892,control,30,neutral,9,2024-05-31,0.30386228383377434,0.1706262304298109,1.7033481678389302
893,control,30,neutral,9,2024-06-30,0.399544350162518,0.16919413021849228,2.058693851929712
894,control,30,neutral,9,2024-07-31,0.4101097712060455,0.17141116390000966,1.901028496945598
895,control,30,neutral,9,2024-08-31,0.40613222956801565,0.17233012632501768,1.710622204456212
896,control,30,neutral,9,2024-09-30,0.44397983052790435,0.17707175649544576,1.6566226563681463
897,control,30,neutral,9,2024-10-31,0.4497228320216795,0.1731079048472233,1.590385060730735
898,control,30,neutral,9,2024-11-30,0.545917012818415,0.17163136889422864,1.8397211312026447
899,control,30,neutral,9,2024-12-31,0.612087160431976,0.16919299300100815,1.9324404218138698
900,control,30,seeking,0,2023-07-31,-0.026804815977023666,0.1568146901584512,-1.8399840118965696
901,control,30,seeking,0,2023-08-31,-0.08333349530360623,0.2647493073800355,-1.6525144155770093
902,control,30,seeking,0,2023-09-30,-0.1196206441814075,0.25302957950141053,-1.7454360759077583
903,control,30,seeking,0,2023-10-31,-0.18075615546817503,0.23149376732710092,-2.0744255181510867
904,control,30,seeking,0,2023-11-30,-0.05530591880116209,0.25479557922622054,-0.6601531611381987
905,control,30,seeking,0,2023-12-31,0.037844237821549775,0.24821956972297393,0.1280476576870847
906,control,30,seeking,0,2024-01-31,-0.04389942984784578,0.23799294339880753,-0.4828489516772623
907,control,30,seeking,0,2024-02-29,0.06466664159920943,0.2365428736717984,0.23332602749136983
908,control,30,seeking,0,2024-03-31,0.06068283446666456,0.23540188851387148,0.15810737194966767
909,control,30,seeking,0,2024-04-30,0.00726748354674589,0.24815753198670942,-0.13613352346914825
910,control,30,seeking,0,2024-05-31,0.08941420548323076,0.2493537836508587,0.21992746486244583
911,control,30,seeking,0,2024-06-30,0.10976127763853039,0.24076220301358497,0.27083018799016223
912,control,30,seeking,0,2024-07-31,0.22873584343909825,0.24145494257610814,0.6806910048698863
913,control,30,seeking,0,2024-08-31,0.16275814553606693,0.24388858936076913,0.3886905706769771
914,control,30,seeking,0,2024-09-30,0.2519248754754624,0.24757499166968613,0.6110502276178512
915,control,30,seeking,0,2024-10-31,0.2536179824405398,0.2487625841360836,0.5646107115663757
916,control,30,seeking,0,2024-11-30,0.5505601470922681,0.2735053241713603,1.1649462003199271
917,control,30,seeking,0,2024-12-31,0.5737686999209597,0.27280284521219683,1.1196482003653982
918,control,30,seeking,1,2023-07-31,0.09628453420701621,0.3040782706216217,5.126947400058387
919,control,30,seeking,1,2023-08-31,-0.09103174870817632,0.4165463256821895,-1.1193697653108803
920,control,30,seeking,1,2023-09-30,-0.1533450297957173,0.4098266356831651,-1.2896660640963113
921,control,30,seeking,1,2023-10-31,-0.2042589090901582,0.35620571717202715,-1.4754266279097867
922,control,30,seeking,1,2023-11-30,-0.043986158620712534,0.3696205090128928,-0.3875408755181532
923,control,30,seeking,1,2023-12-31,0.11047808409062987,0.3609937800210928,0.502084639025116
924,control,30,seeking,1,2024-01-31,-0.09717153368332809,0.356208388024012,-0.5613338158095446
925,control,30,seeking,1,2024-02-29,0.0917005007382461,0.3593305839801455,0.26953358986722775
926,control,30,seeking,1,2024-03-31,0.061656198026242226,0.352059696327837,0.1093760150520215
927,control,30,seeking,1,2024-04-30,-0.0010649681847539894,0.3668724759181971,-0.1189392674777387
928,control,30,seeking,1,2024-05-31,0.05392081974045371,0.36358192003228285,0.04446394334697366
929,control,30,seeking,1,2024-06-30,0.001175753689018011,0.3531049692287994,-0.1167457651186785
930,control,30,seeking,1,2024-07-31,0.06104499763204729,0.34866308510225924,0.03776482363071432
931,control,30,seeking,1,2024-08-31,-0.01978560752184344,0.34887807811120286,-0.1698825359269151
932,control,30,seeking,1,2024-09-30,0.174504490153367,0.35448296632963205,0.2615936920074491
933,control,30,seeking,1,2024-10-31,0.13551043210159763,0.34948971426026765,0.16202638809350553
934,control,30,seeking,1,2024-11-30,0.4666998055751126,0.367141421178866,0.7257927630400454
935,control,30,seeking,1,2024-12-31,0.4804429216019823,0.36618444026229563,0.6889570453495387
936,control,30,seeking,2,2023-07-31,0.04584691463085777,0.20909689867624554,2.6377722220562916
937,control,30,seeking,2,2023-08-31,0.009496799672127132,0.2108641406839018,0.06522280408987555
938,control,30,seeking,2,2023-09-30,-0.04234741951764043,0.20371476833176544,-0.9881830069805768
939,control,30,seeking,2,2023-10-31,-0.01524809485382772,0.18514414720495423,-0.4633990496534414
940,control,30,seeking,2,2023-11-30,0.05271050336190708,0.20313764224912886,0.42688961617908605
941,control,30,seeking,2,2023-12-31,0.11092759060614732,0.19204230678176315,0.9487676910187668
942,control,30,seeking,2,2024-01-31,0.11132694674915933,0.18361699423816508,0.8241347389989561
943,control,30,seeking,2,2024-02-29,0.25002321217340584,0.17761946922426755,1.9747604906884517
944,control,30,seeking,2,2024-03-31,0.34343009780374567,0.17226645251351833,2.4698128580097354
945,control,30,seeking,2,2024-04-30,0.31813374726267685,0.18319035854118207,1.8758928018821537
946,control,30,seeking,2,2024-05-31,0.4287329744438715,0.17636929959309966,2.4350796314968792
947,control,30,seeking,2,2024-06-30,0.45422917004016305,0.17018684038499157,2.3598377956873233
948,control,30,seeking,2,2024-07-31,0.4417152485887206,0.16613786995365537,2.129599074848674
949,control,30,seeking,2,2024-08-31,0.4454312426033644,0.16964198549157405,1.9251396268941656
950,control,30,seeking,2,2024-09-30,0.5078071193486697,0.1817985096711445,1.8682476617657735
951,control,30,seeking,2,2024-10-31,0.5462077744263949,0.17712098567422344,1.919096867056356
952,control,30,seeking,2,2024-11-30,0.6965702856006861,0.17671994677872332,2.3057115647864745
953,control,30,seeking,2,2024-12-31,0.7052850804657045,0.17639647121088797,2.146081949567943
954,control,30,seeking,3,2023-07-31,0.031922933342794835,0.15201976825235003,2.2639174440675753
955,control,30,seeking,3,2023-08-31,-0.034984521368398136,0.21600520893356331,-1.0571186940426789
956,control,30,seeking,3,2023-09-30,-0.08904010881204427,0.1893006202666016,-1.8686124233239134
957,control,30,seeking,3,2023-10-31,-0.104309587958194,0.1782839285021632,-1.766563178426031
958,control,30,seeking,3,2023-11-30,-0.030799213145882742,0.20176337138185904,-0.563294613366832
959,control,30,seeking,3,2023-12-31,0.009711944712746723,0.18949450110649482,-0.12448118598486028
960,control,30,seeking,3,2024-01-31,-0.026096043925413315,0.17978844077105305,-0.47702211873792677
961,control,30,seeking,3,2024-02-29,0.05265949714667162,0.18012050915183508,0.20459411119472154
962,control,30,seeking,3,2024-03-31,0.06659217800148531,0.17383561758984234,0.2591208130708345
963,control,30,seeking,3,2024-04-30,0.016081136987681433,0.17980432776635388,-0.12983237979278725
964,control,30,seeking,3,2024-05-31,0.13388624628841006,0.18489056852400845,0.5594897317136249
965,control,30,seeking,3,2024-06-30,0.1561807826028785,0.17976660554891163,0.615477191771708
966,control,30,seeking,3,2024-07-31,0.19083542357707883,0.1750024083160177,0.7448643959238717
967,control,30,seeking,3,2024-08-31,0.22105616526016791,0.1752215819056822,0.8173878584669909
968,control,30,seeking,3,2024-09-30,0.2578463220097118,0.1776829764790132,0.8764304656726828
969,control,30,seeking,3,2024-10-31,0.2515590151001086,0.1740780172475659,0.7985532246243173
970,control,30,seeking,3,2024-11-30,0.3263633985400005,0.17316913267176776,1.023050699848077
971,control,30,seeking,3,2024-12-31,0.31430735840587887,0.16975294176993705,0.9114465239659829
972,control,30,seeking,4,2023-07-31,-0.01870994210533139,0.1994328619058122,-1.1067160536715261
973,control,30,seeking,4,2023-08-31,-0.053106601338308024,0.2776191621594928,-1.1267125836396268
974,control,30,seeking,4,2023-09-30,-0.07912600240635603,0.27325955095108284,-1.1829703228480621
975,control,30,seeking,4,2023-10-31,-0.11608062512405848,0.2578153900708303,-1.32740495986326
976,control,30,seeking,4,2023-11-30,0.01897786151638714,0.2708918961409141,0.01130137158927362
977,control,30,seeking,4,2023-12-31,0.09786981652819504,0.25665104258123284,0.6025042147125803
978,control,30,seeking,4,2024-01-31,0.019499076558350925,0.24853462025226972,-0.03803641757257865
979,control,30,seeking,4,2024-02-29,0.18501825125976645,0.2519135514596264,0.9705390862097014
980,control,30,seeking,4,2024-03-31,0.15293926664062352,0.2549598941105443,0.6308918714861252
981,control,30,seeking,4,2024-04-30,0.11662357213341656,0.2758623172945075,0.35114581108219267
982,control,30,seeking,4,2024-05-31,0.15705305014811288,0.2715731632893881,0.47437446948162043
983,control,30,seeking,4,2024-06-30,0.20295054442914995,0.2627642313432392,0.5951603648892306
984,control,30,seeking,4,2024-07-31,0.2604124300838846,0.2717256778289074,0.7091890916385962
985,control,30,seeking,4,2024-08-31,0.18798732762416814,0.27705586072994903,0.41795700444706513
986,control,30,seeking,4,2024-09-30,0.32547673231317265,0.2855854015155678,0.7220159847966119
987,control,30,seeking,4,2024-10-31,0.29979007519967293,0.28856658290829296,0.5983562215254346
988,control,30,seeking,4,2024-11-30,0.6021648023099868,0.3066672871318326,1.1422580159903066
989,control,30,seeking,4,2024-12-31,0.6744286478340986,0.3074302926145972,1.1761516097651679
990,control,30,seeking,5,2023-07-31,0.041890492050778105,0.2289224591437318,2.1402151471442807
991,control,30,seeking,5,2023-08-31,-0.0833010106335006,0.35898483706728973,-1.2183751011330264
992,control,30,seeking,5,2023-09-30,-0.14918927063824783,0.3390532137179907,-1.528893954948833
993,control,30,seeking,5,2023-10-31,-0.1956878824842455,0.2950466069233203,-1.7262003596646571
994,control,30,seeking,5,2023-11-30,0.011346040282131709,0.3481242652311359,-0.04409749139858015
995,control,30,seeking,5,2023-12-31,0.12334164770723066,0.3342113121718779,0.624438319221083
996,control,30,seeking,5,2024-01-31,-0.02286250540857082,0.3228020506581227,-0.24916002542514115
997,control,30,seeking,5,2024-02-29,0.15909851581580825,0.32102397349892486,0.632026889960061
998,control,30,seeking,5,2024-03-31,0.16424949950420298,0.3122217919621757,0.564404220477252
999,control,30,seeking,5,2024-04-30,0.0823628066854003,0.32663835313626616,0.17044486626320435
1000,control,30,seeking,5,2024-05-31,0.07273168573845368,0.32062282787080193,0.11430640839690887
1001,control,30,seeking,5,2024-06-30,0.09759851764782845,0.3091172900023769,0.1724089538091701
1002,control,30,seeking,5,2024-07-31,0.17599196632462766,0.30861551304658125,0.3791456244316239
1003,control,30,seeking,5,2024-08-31,0.1460422320482897,0.308481472296195,0.26207808460381965
1004,control,30,seeking,5,2024-09-30,0.2585975203349862,0.31295052552690744,0.49940954886939776
1005,control,30,seeking,5,2024-10-31,0.2841945439823905,0.31165317063552306,0.5192276233106516
1006,control,30,seeking,5,2024-11-30,0.6670088560760927,0.3346488407535632,1.164405498267619
1007,control,30,seeking,5,2024-12-31,0.7126113295890024,0.3334937486057108,1.1471776693686306
1008,control,30,seeking,6,2023-07-31,0.01601191607049901,0.20713579069494265,0.6626456159473875
1009,control,30,seeking,6,2023-08-31,-0.04660955381419629,0.2821885945454188,-1.0042767287892436
1010,control,30,seeking,6,2023-09-30,-0.11007503378060801,0.29084208515521826,-1.4274626577727418
1011,control,30,seeking,6,2023-10-31,-0.12164774449495397,0.2606859036361043,-1.3613661055627824
1012,control,30,seeking,6,2023-11-30,0.04526873537503451,0.2879265020850712,0.2359709110243954
1013,control,30,seeking,6,2023-12-31,0.12940542255103926,0.27397817660126944,0.8093094334821191
1014,control,30,seeking,6,2024-01-31,0.03085289649863876,0.2632941116762747,0.03765839386593983
1015,control,30,seeking,6,2024-02-29,0.22919971890965907,0.2654449213801265,1.1920217171249492
1016,control,30,seeking,6,2024-03-31,0.23813861350256826,0.2605038393871875,1.0660200534347612
1017,control,30,seeking,6,2024-04-30,0.18642096205608483,0.2748049326499925,0.6604580350678907
1018,control,30,seeking,6,2024-05-31,0.1946376991384855,0.2676612160489399,0.6354947709630919
1019,control,30,seeking,6,2024-06-30,0.2517240293421952,0.2594428362414851,0.7865144860458949
1020,control,30,seeking,6,2024-07-31,0.30617213302631363,0.26121149037900976,0.894092837111155
1021,control,30,seeking,6,2024-08-31,0.2416281449953559,0.26484437177867143,0.6049988122476292
1022,control,30,seeking,6,2024-09-30,0.35858355597277103,0.27203759384845516,0.848057702876038
1023,control,30,seeking,6,2024-10-31,0.38254374006099323,0.27074170774369233,0.848311522002132
1024,control,30,seeking,6,2024-11-30,0.7491678835441569,0.2850365072382764,1.5398272709131742
1025,control,30,seeking,6,2024-12-31,0.8443955500509099,0.2890346516644282,1.570167863361321
1026,control,30,seeking,7,2023-07-31,-0.026023345030968148,0.1919621551964346,-1.4701714246219677
1027,control,30,seeking,7,2023-08-31,-0.07576245720310881,0.2693722679031515,-1.5148613391177057
1028,control,30,seeking,7,2023-09-30,-0.09301226774358995,0.2631503255593424,-1.3895567177889627
1029,control,30,seeking,7,2023-10-31,-0.09371566033573953,0.24668713391495345,-1.1748317436869213
1030,control,30,seeking,7,2023-11-30,0.051079819746912225,0.2655013767511032,0.31106318564542623
1031,control,30,seeking,7,2023-12-31,0.15628367005165966,0.2583942155045002,1.0848181468558542
1032,control,30,seeking,7,2024-01-31,0.1033455351952215,0.2477874574991501,0.5528108783170064
1033,control,30,seeking,7,2024-02-29,0.3377032674106233,0.26254896668481587,1.8982414288491396
1034,control,30,seeking,7,2024-03-31,0.3285073313375897,0.2702567860531476,1.4960036817227667
1035,control,30,seeking,7,2024-04-30,0.2534128051900517,0.2880039318111278,0.9152013035407482
1036,control,30,seeking,7,2024-05-31,0.32125237005069396,0.28490111780725247,1.0877703533303509
1037,control,30,seeking,7,2024-06-30,0.33927112266508663,0.2754749443951348,1.0510304848764966
1038,control,30,seeking,7,2024-07-31,0.3902536706154234,0.27544662397292474,1.1191648865745896
1039,control,30,seeking,7,2024-08-31,0.3053645141972632,0.284101967548376,0.748534732467876
1040,control,30,seeking,7,2024-09-30,0.4556160143184438,0.29769571633537434,1.0138352209568762
1041,control,30,seeking,7,2024-10-31,0.4361488629769501,0.2964129982700537,0.8978419140191184
1042,control,30,seeking,7,2024-11-30,0.7876133467954471,0.3120589598454257,1.4795640922876792
1043,control,30,seeking,7,2024-12-31,0.8248718776376747,0.3114697214704585,1.4235379519643923
1044,control,30,seeking,8,2023-07-31,0.020065461915503402,0.2174717985614728,0.8604874553409109
1045,control,30,seeking,8,2023-08-31,-0.10623717502432417,0.3109872613236403,-1.671362626192388
1046,control,30,seeking,8,2023-09-30,-0.16496884021806713,0.3106755741402488,-1.790233431621563
1047,control,30,seeking,8,2023-10-31,-0.202368006347328,0.27381874171862347,-1.9063689672276645
1048,control,30,seeking,8,2023-11-30,0.012707654168370164,0.33583411865048335,-0.035970584525511544
1049,control,30,seeking,8,2023-12-31,0.15916100766847863,0.32712990039964407,0.8762790383466061
1050,control,30,seeking,8,2024-01-31,0.06670700967471221,0.3168920527154419,0.22729828683006412
1051,control,30,seeking,8,2024-02-29,0.3022631586926108,0.3183425614814125,1.376275001447659
1052,control,30,seeking,8,2024-03-31,0.2951061359112255,0.31856091286763977,1.12129415264186
1053,control,30,seeking,8,2024-04-30,0.19172624643249758,0.3381220277484223,0.555916347330612
1054,control,30,seeking,8,2024-05-31,0.21034409581570457,0.33028191971378046,0.5673215088711296
1055,control,30,seeking,8,2024-06-30,0.21182048564574374,0.3197248767752985,0.5162518225122698
1056,control,30,seeking,8,2024-07-31,0.24096525317427564,0.3229791080430015,0.5427853172589654
1057,control,30,seeking,8,2024-08-31,0.20430248652674776,0.3228292109723261,0.40065380575493464
1058,control,30,seeking,8,2024-09-30,0.33234028461153,0.33140258126656313,0.6375579060337844
1059,control,30,seeking,8,2024-10-31,0.32449643698397446,0.3272101263200626,0.5799962885832575
1060,control,30,seeking,8,2024-11-30,0.6460407957915411,0.34216145464511377,1.1017770626420933
1061,control,30,seeking,8,2024-12-31,0.6398241713725468,0.34117047104870235,1.0036570459572711
1062,control,30,seeking,9,2023-07-31,-0.014790585343933071,0.14806244352300493,-1.2558015353387886
1063,control,30,seeking,9,2023-08-31,-0.07246442636367267,0.25121214976597017,-1.5718657504678963
1064,control,30,seeking,9,2023-09-30,-0.0915289827799124,0.2660483394182178,-1.3577406393765825
1065,control,30,seeking,9,2023-10-31,-0.10568695425548669,0.2527633867322394,-1.258792636566829
1066,control,30,seeking,9,2023-11-30,0.009715244290435798,0.260987430638258,-0.07380230327666937
1067,control,30,seeking,9,2023-12-31,0.10791171161771063,0.2542886188711446,0.6913758183126557
1068,control,30,seeking,9,2024-01-31,0.05507890393076531,0.23998955228732205,0.215538296886122
1069,control,30,seeking,9,2024-02-29,0.2854070729774232,0.2533222632418365,1.6174875139774547
1070,control,30,seeking,9,2024-03-31,0.34143115823979464,0.25413311787298776,1.6630152785933257
1071,control,30,seeking,9,2024-04-30,0.2814435944545175,0.2640543554328366,1.1291894370904518
1072,control,30,seeking,9,2024-05-31,0.41927128232454347,0.27999599738307523,1.496152476850931
1073,control,30,seeking,9,2024-06-30,0.39688533109785307,0.272661976331388,1.267967462516648
1074,control,30,seeking,9,2024-07-31,0.46367940285524223,0.26411442570443083,1.4130194682659252
1075,control,30,seeking,9,2024-08-31,0.2801266578986523,0.28480530745051846,0.6739540599432874
1076,control,30,seeking,9,2024-09-30,0.36151178202184986,0.2893822518835338,0.8046968033756765
1077,control,30,seeking,9,2024-10-31,0.3444856966208554,0.28625644026651687,0.7111384494323185
1078,control,30,seeking,9,2024-11-30,0.6741687476754237,0.29716417124997074,1.3258203748625947
1079,control,30,seeking,9,2024-12-31,0.7243514666473889,0.29746345623090753,1.3077195651492344
1080,control,50,averse,0,2023-07-31,0.01721002936031968,0.08938865042062388,1.69825944841098
1081,control,50,averse,0,2023-08-31,-0.002093254462620431,0.10205908908995712,-0.533133373815571
1082,control,50,averse,0,2023-09-30,-0.048577134633800645,0.09961269108289832,-2.238471058284619
1083,control,50,averse,0,2023-10-31,-0.0720682329730783,0.09902272386135572,-2.3904268363211196
1084,control,50,averse,0,2023-11-30,0.0014052988684876144,0.12946121008809583,-0.30165227064708816
1085,control,50,averse,0,2023-12-31,0.05529630655816664,0.12869054455013504,0.5194024430811749
1086,control,50,averse,0,2024-01-31,0.04810163308491666,0.12051629112499777,0.32873095780395173
1087,control,50,averse,0,2024-02-29,0.07010834192356552,0.11373693668213365,0.5586277358070019
1088,control,50,averse,0,2024-03-31,0.0968118350687106,0.10968785713263193,0.7773539771542145
1089,control,50,averse,0,2024-04-30,0.04878064712081609,0.10979882199972868,0.14139601192479667
1090,control,50,averse,0,2024-05-31,0.08453330743949872,0.10750339515598449,0.46059224683346534
1091,control,50,averse,0,2024-06-30,0.09966536481974209,0.1035038045637212,0.5344619261230008
1092,control,50,averse,0,2024-07-31,0.13881784102031625,0.1008002589380922,0.8286579374930159
1093,control,50,averse,0,2024-08-31,0.17220263289446347,0.09954014025883802,1.0314068740747422
1094,control,50,averse,0,2024-09-30,0.19674317053810753,0.09891378852524844,1.1083431121766871
1095,control,50,averse,0,2024-10-31,0.16815507326865808,0.09861034300490683,0.8113903910499999
1096,control,50,averse,0,2024-11-30,0.21118861644996723,0.1003792392624671,1.0136265069080113
1097,control,50,averse,0,2024-12-31,0.16006035580966893,0.1005047331698,0.5998346868515911
1098,control,50,averse,1,2023-07-31,0.010126556676431253,0.08227362136828946,0.8276826780288552
1099,control,50,averse,1,2023-08-31,-0.0054912939152392815,0.09467015889349535,-0.7783995151816877
1100,control,50,averse,1,2023-09-30,-0.04454694479413124,0.09168113797331638,-2.279726582624773
1101,control,50,averse,1,2023-10-31,-0.04733701166608406,0.08852741999192873,-1.9553323747808238
1102,control,50,averse,1,2023-11-30,0.03092568542309926,0.11636687028770139,0.27728734147078443
1103,control,50,averse,1,2023-12-31,0.06947381010920228,0.11117007566619522,0.8610289986083153
1104,control,50,averse,1,2024-01-31,0.07788822223475766,0.10703174617579173,0.8566875993751824
1105,control,50,averse,1,2024-02-29,0.1000970465409452,0.1021125243494865,1.076204122209829
1106,control,50,averse,1,2024-03-31,0.12069521053064203,0.09834159472271081,1.1926915924235542
1107,control,50,averse,1,2024-04-30,0.07003986369430248,0.10149134690816314,0.40313392106406715
1108,control,50,averse,1,2024-05-31,0.11266128730700986,0.09769159900684998,0.8212258497859252
1109,control,50,averse,1,2024-06-30,0.1465197042042139,0.09562392226625949,1.058193607351846
1110,control,50,averse,1,2024-07-31,0.15849415319067517,0.09362997733446855,1.0815165493576433
1111,control,50,averse,1,2024-08-31,0.18095935475713465,0.09254706514108745,1.1880892266253253
1112,control,50,averse,1,2024-09-30,0.20737279910213502,0.09413511864132053,1.2501672820402991
1113,control,50,averse,1,2024-10-31,0.17521456102911936,0.0941597798190696,0.9032127232938439
1114,control,50,averse,1,2024-11-30,0.21662779939476362,0.09551502238167087,1.1030217418266224
1115,control,50,averse,1,2024-12-31,0.1861125368059302,0.09495204777189445,0.8059237084912557
