,cond,age,risk-taking,iteration,date,portfolio_cumulative_return,portfolio_std_dev,sharpe_ratio
672,control,30,averse,7,2024-01-31,0.022825418044903678,0.09380050647577508,-0.04044732426144047
673,control,30,averse,7,2024-02-29,0.03249806380949938,0.0889231592945011,0.07067608280081747
674,control,30,averse,7,2024-03-31,0.03873600603368477,0.08609908260990508,0.09604901981279325
675,control,30,averse,7,2024-04-30,-0.007700372257863686,0.08617135012231834,-0.597311316264753
676,control,30,averse,7,2024-05-31,0.016128714996277438,0.08649522952496363,-0.28779167850306336
677,control,30,averse,7,2024-06-30,0.025663409037354867,0.08344657792993782,-0.2061668308160792
678,control,30,averse,7,2024-07-31,0.06706566509537404,0.08190310646772103,0.22746276248036026
679,control,30,averse,7,2024-08-31,0.0981638578633508,0.08160615314204597,0.49897268934304123
680,control,30,averse,7,2024-09-30,0.10817264497502976,0.07955166711126586,0.5268577668337925
681,control,30,averse,7,2024-10-31,0.08848857796539988,0.07936360703442716,0.28521713744991645
682,control,30,averse,7,2024-11-30,0.10286859603576248,0.07888165521007985,0.3657387300309844
683,control,30,averse,7,2024-12-31,0.06124354671985155,0.0789427162683223,-0.031359380488397745
684,control,30,averse,8,2023-07-31,0.016966188746129873,0.0740585139043985,2.0096451270640863
685,control,30,averse,8,2023-08-31,0.0003163889961823596,0.08786823679354169,-0.46145980196855796
686,control,30,averse,8,2023-09-30,-0.038724906091983424,0.08805332213810803,-2.1408507687208793
687,control,30,averse,8,2023-10-31,-0.05866129017244748,0.08873642328180324,-2.2833652480014033
688,control,30,averse,8,2023-11-30,0.007060877665346688,0.11625756088203505,-0.22026356083150103
689,control,30,averse,8,2023-12-31,0.05572142594129814,0.11569894616992533,0.5851646049910377
690,control,30,averse,8,2024-01-31,0.050887181553923355,0.1076031527348779,0.4130493025617207
691,control,30,averse,8,2024-02-29,0.0724774312017542,0.10127961659406293,0.6632738651637057
692,control,30,averse,8,2024-03-31,0.09788118317855687,0.09772726881737545,0.8871191420517404
693,control,30,averse,8,2024-04-30,0.055564200491743154,0.09854405332879276,0.2396543830027657
694,control,30,averse,8,2024-05-31,0.08956296334608638,0.09637620979622619,0.5707015777405798
695,control,30,averse,8,2024-06-30,0.106611060553645,0.09286420689166196,0.6689431857739944
696,control,30,averse,8,2024-07-31,0.14150274955799658,0.09025685826749621,0.9522855697735344
697,control,30,averse,8,2024-08-31,0.16928295975697272,0.08920655196652694,1.1236248919885492
698,control,30,averse,8,2024-09-30,0.19069808612800898,0.0892781730189407,1.1765832176458226
699,control,30,averse,8,2024-10-31,0.1731087045572568,0.0885916359146512,0.9430374495081946
700,control,30,averse,8,2024-11-30,0.21638869348291645,0.09089049544710888,1.1573997429554927
701,control,30,averse,8,2024-12-31,0.1745903971271423,0.0907742835506338,0.7640682177984862
702,control,30,averse,9,2023-07-31,0.012596425199643768,0.07023601053968143,1.3762394212578306
703,control,30,averse,9,2023-08-31,-0.0019460693431402332,0.08056530178667301,-0.6649125255351378
704,control,30,averse,9,2023-09-30,-0.03866653674447895,0.07890347924632829,-2.386480485449106
705,control,30,averse,9,2023-10-31,-0.05743444434814038,0.07897814932556253,-2.5254074338970764
706,control,30,averse,9,2023-11-30,0.004390876722571324,0.10498353407315554,-0.3045005465336024
707,control,30,averse,9,2023-12-31,0.05161823141659072,0.10568271440722747,0.5621405504414333
708,control,30,averse,9,2024-01-31,0.04269465213769519,0.09945173338867735,0.3043761740945935
709,control,30,averse,9,2024-02-29,0.05896932036636948,0.09366573826310767,0.49619832088592397
710,control,30,averse,9,2024-03-31,0.07629765701233748,0.09076399298280616,0.6381987601602735
711,control,30,averse,9,2024-04-30,0.0368504066189268,0.09130426690819975,0.014433798561074473
712,control,30,averse,9,2024-05-31,0.06619440030583656,0.08901870731266127,0.33169927242813224
713,control,30,averse,9,2024-06-30,0.08307589866758258,0.08599840255992798,0.4543015967534506
714,control,30,averse,9,2024-07-31,0.11398543764482749,0.08360464994490122,0.7309410622048795
715,control,30,averse,9,2024-08-31,0.1381168625285727,0.08231821916259967,0.9016389657059612
716,control,30,averse,9,2024-09-30,0.15834660867784933,0.08155250230958913,0.9859786546199858
717,control,30,averse,9,2024-10-31,0.13932788045243338,0.08088368105871045,0.7340172634001485
718,control,30,averse,9,2024-11-30,0.17545652070898266,0.08277802962819591,0.9413483255306079
719,control,30,averse,9,2024-12-31,0.13892465328546422,0.08254797209732624,0.5696196243980578
720,control,30,neutral,0,2023-07-31,0.005602023314539739,0.09320420687183927,0.1871404070803968
721,control,30,neutral,0,2023-08-31,-0.027438943867260424,0.16758553850593966,-1.1389625864098427
722,control,30,neutral,0,2023-09-30,-0.08515928210935408,0.15692023570173066,-2.178937064740722
723,control,30,neutral,0,2023-10-31,-0.04985955982488255,0.1492374159365733,-1.204345525431415
724,control,30,neutral,0,2023-11-30,0.056041748738536956,0.1763305389015303,0.5397859757661166
725,control,30,neutral,0,2023-12-31,0.12430122097912233,0.17001824344809388,1.2395926551569694
726,control,30,neutral,0,2024-01-31,0.12717499781358987,0.1680584889413431,1.0711578202464618
727,control,30,neutral,0,2024-02-29,0.2354931163814744,0.1612616540656347,2.026302696981558
728,control,30,neutral,0,2024-03-31,0.2630932336543921,0.15633956667601026,1.99817855106703
729,control,30,neutral,0,2024-04-30,0.20219076411805204,0.16649517932592106,1.205714492710976
730,control,30,neutral,0,2024-05-31,0.3034928680268114,0.1652513733655438,1.7562742632856108
731,control,30,neutral,0,2024-06-30,0.36818011507414217,0.16149240020354222,1.9674888542067401
732,control,30,neutral,0,2024-07-31,0.4185471454130336,0.15758460857517637,2.115207997503609
733,control,30,neutral,0,2024-08-31,0.40347049010879177,0.16274255336951568,1.7981387960900659
734,control,30,neutral,0,2024-09-30,0.44799989794759876,0.17225254133219403,1.7199750687172315
735,control,30,neutral,0,2024-10-31,0.47206417924967714,0.16915766121809317,1.716525219767241
736,control,30,neutral,0,2024-11-30,0.6547685455017898,0.16963991504642548,2.253419621036754
737,control,30,neutral,0,2024-12-31,0.6954986120146645,0.16830036993501818,2.2173950126843405
738,control,30,neutral,1,2023-07-31,0.009329517986306657,0.08683488422048832,0.679652099837886
739,control,30,neutral,1,2023-08-31,-0.01132420993453842,0.13774830131841814,-0.7699614406664247
740,control,30,neutral,1,2023-09-30,-0.0616885042530837,0.13198221238692068,-2.0246878975876847
741,control,30,neutral,1,2023-10-31,-0.01621900786077668,0.12927803563381954,-0.6847080187574084
742,control,30,neutral,1,2023-11-30,0.07533897832092262,0.15096156965999777,0.9600234573441203
743,control,30,neutral,1,2023-12-31,0.12645754442709167,0.14465416504730433,1.488973797164094
744,control,30,neutral,1,2024-01-31,0.12753669245037957,0.14288513788183416,1.264478623857794
745,control,30,neutral,1,2024-02-29,0.24255822192205967,0.13968458363443045,2.4226959134189388
746,control,30,neutral,1,2024-03-31,0.27332203926452725,0.13532358969594865,2.4140230736930475
747,control,30,neutral,1,2024-04-30,0.2206268719632416,0.14313200107560287,1.560146532851432
748,control,30,neutral,1,2024-05-31,0.29651544340031144,0.14054728169444616,2.0100052293016644
749,control,30,neutral,1,2024-06-30,0.35075126448159377,0.13702519954457254,2.1947297717797603
750,control,30,neutral,1,2024-07-31,0.3811266326109004,0.13283245982668115,2.2598289825720275
751,control,30,neutral,1,2024-08-31,0.36702400178933847,0.13773228791984396,1.909667631393944
752,control,30,neutral,1,2024-09-30,0.41508711314751756,0.14550603494195766,1.8709793635905174
753,control,30,neutral,1,2024-10-31,0.4209864730568331,0.14393225356797876,1.7776112307749294
754,control,30,neutral,1,2024-11-30,0.5862864477756993,0.1449078405415444,2.3503214937449437
755,control,30,neutral,1,2024-12-31,0.613905999805791,0.14436469234930766,2.2718305097297633
756,control,30,neutral,2,2023-07-31,0.037761806585699276,0.17482732335227513,2.4478817080904425
757,control,30,neutral,2,2023-08-31,0.03369350903395074,0.17125082950432893,0.9847917408937272
758,control,30,neutral,2,2023-09-30,-0.006321785332666141,0.1709982074890745,-0.3943048770585851
759,control,30,neutral,2,2023-10-31,0.025348585141768964,0.1601259512324708,0.20370507971272256
760,control,30,neutral,2,2023-11-30,0.11962904816543629,0.17749450621331772,1.4860976101143382
761,control,30,neutral,2,2023-12-31,0.1696889011470093,0.17102595509695537,1.8126029562656767
762,control,30,neutral,2,2024-01-31,0.19930837016903324,0.17562179626314695,1.7882837046245
763,control,30,neutral,2,2024-02-29,0.3035774327330829,0.16538480636144667,2.6625622752330673
764,control,30,neutral,2,2024-03-31,0.3797794563604633,0.15938401675825603,2.994681923761379
765,control,30,neutral,2,2024-04-30,0.3508128798466861,0.17289110160528484,2.223054248042873
766,control,30,neutral,2,2024-05-31,0.4279970568868998,0.1624219023316765,2.6391268461027275
767,control,30,neutral,2,2024-06-30,0.4960733895314393,0.15679921093268528,2.82123888896267
768,control,30,neutral,2,2024-07-31,0.45376177619126,0.15837760560207714,2.301120206311778
769,control,30,neutral,2,2024-08-31,0.4180625579473636,0.16069803627307108,1.894590867023788
770,control,30,neutral,2,2024-09-30,0.46380857947998644,0.17414808255543798,1.7672976801581546
771,control,30,neutral,2,2024-10-31,0.4760157564291385,0.16953584006369,1.7283667326034025
772,control,30,neutral,2,2024-11-30,0.5890943751354609,0.16993104616613044,2.014345171152184
773,control,30,neutral,2,2024-12-31,0.649537722858323,0.17026883023358377,2.042723022904044
774,control,30,neutral,3,2023-07-31,0.0177611831955522,0.09163916957297699,1.73017199187722
775,control,30,neutral,3,2023-08-31,-0.009915772550132429,0.1360024806421459,-0.7229863140203784
776,control,30,neutral,3,2023-09-30,-0.06664278110806765,0.128112245916133,-2.2126285772389402
777,control,30,neutral,3,2023-10-31,-0.07445998481548244,0.13166187995744122,-1.8432906724761664
778,control,30,neutral,3,2023-11-30,0.009639617228744735,0.15247645300115745,-0.12751209172292513
779,control,30,neutral,3,2023-12-31,0.02256476306931443,0.13996867970307855,0.010964847751179918
780,control,30,neutral,3,2024-01-31,0.021663541126155872,0.1376861593408736,-0.041922866313847285
781,control,30,neutral,3,2024-02-29,0.04004231032895955,0.13155315637041098,0.13446261684985494
782,control,30,neutral,3,2024-03-31,0.03782542733074212,0.12722090216076118,0.05559278302338621
783,control,30,neutral,3,2024-04-30,-0.012237712384912558,0.12894126596826708,-0.44069424282578595
784,control,30,neutral,3,2024-05-31,0.06862906148678971,0.13253245439285313,0.24280368140680897
785,control,30,neutral,3,2024-06-30,0.12134346864324908,0.13109525135897165,0.583895378650487
786,control,30,neutral,3,2024-07-31,0.1556945179597382,0.13026619644596477,0.75799248933306
787,control,30,neutral,3,2024-08-31,0.17759194451702154,0.1299168803923003,0.8247780315544303
788,control,30,neutral,3,2024-09-30,0.19360632529094346,0.13160242984470719,0.8149597717557666
789,control,30,neutral,3,2024-10-31,0.16287431942835462,0.13089345433525612,0.5824594946694883
790,control,30,neutral,3,2024-11-30,0.19946364632044133,0.13077456514571678,0.7184336795722661
791,control,30,neutral,3,2024-12-31,0.19818259330887966,0.1275406242228961,0.6586590240749998
792,control,30,neutral,4,2023-07-31,0.041624194479917165,0.1694291737946591,2.8677179098056853
793,control,30,neutral,4,2023-08-31,0.03032166410478898,0.16153942499202645,0.9038020353190128
794,control,30,neutral,4,2023-09-30,-0.00620737904395996,0.1518384195474951,-0.4411027785307084
795,control,30,neutral,4,2023-10-31,0.017358825242151932,0.1381223530454224,0.062242070928745445
796,control,30,neutral,4,2023-11-30,0.08837151974064272,0.14709120251510793,1.218425285584345
797,control,30,neutral,4,2023-12-31,0.1322070159694737,0.14008845212902027,1.6259674461091946
798,control,30,neutral,4,2024-01-31,0.1689883340953393,0.14037165485017422,1.8310864195699712
799,control,30,neutral,4,2024-02-29,0.2868855476277137,0.1368663909228557,3.011899224408699
800,control,30,neutral,4,2024-03-31,0.33183502223752503,0.1308016167641714,3.1270081764906132
801,control,30,neutral,4,2024-04-30,0.28925571398385785,0.13386896438236956,2.2994952356756526
802,control,30,neutral,4,2024-05-31,0.3396382169092049,0.1278189804480621,2.5841589777896177
803,control,30,neutral,4,2024-06-30,0.3865572222829252,0.12447958630983816,2.6964764706304805
804,control,30,neutral,4,2024-07-31,0.3771038362050585,0.12292977466970462,2.412847155748656
805,control,30,neutral,4,2024-08-31,0.38394826875279175,0.12136261094024081,2.28066325496311
806,control,30,neutral,4,2024-09-30,0.42973273304589643,0.128095488117366,2.2088738675418975
807,control,30,neutral,4,2024-10-31,0.4355755242147983,0.12510272527816357,2.124205828870435
808,control,30,neutral,4,2024-11-30,0.5338629860094599,0.12568588862884875,2.4529700710884774
809,control,30,neutral,4,2024-12-31,0.5558905120721609,0.12591363218834542,2.3456170875979825
810,control,30,neutral,5,2023-07-31,0.013180382731592832,0.06629201482878437,1.5614493327080676
811,control,30,neutral,5,2023-08-31,-0.007783440257287388,0.11941073242638593,-0.724558205195424
812,control,30,neutral,5,2023-09-30,-0.05616668563533678,0.1160127928187589,-2.1447154835584348
813,control,30,neutral,5,2023-10-31,-0.03318147470603228,0.10968209304460362,-1.233202493198501
814,control,30,neutral,5,2023-11-30,0.04595163826999937,0.12898339799479241,0.5400511310411347
815,control,30,neutral,5,2023-12-31,0.0872956422702802,0.12251210379132169,1.0817565461174143
816,control,30,neutral,5,2024-01-31,0.07774756787829595,0.12218888114311041,0.7483868090721623
817,control,30,neutral,5,2024-02-29,0.1413849180519613,0.11616214073356466,1.5041653007018585
818,control,30,neutral,5,2024-03-31,0.1563616648709043,0.11210894858951156,1.4762191250906767
819,control,30,neutral,5,2024-04-30,0.11775390657873452,0.11822594009983406,0.8308746362867037
820,control,30,neutral,5,2024-05-31,0.18261186996453027,0.11806383144995991,1.3287758586941871
821,control,30,neutral,5,2024-06-30,0.22895598256045657,0.11575483115052812,1.5706271329754382
822,control,30,neutral,5,2024-07-31,0.2626925892161094,0.11327311842044598,1.7192346098773679
823,control,30,neutral,5,2024-08-31,0.26602398879988853,0.11416842811236462,1.5796349529618332
824,control,30,neutral,5,2024-09-30,0.3012026652517523,0.11812102143916488,1.5928287405557828
825,control,30,neutral,5,2024-10-31,0.29551185113976275,0.11694798934127325,1.4510164582903295
826,control,30,neutral,5,2024-11-30,0.39876225682469135,0.11722224722362294,1.9072091724182991
827,control,30,neutral,5,2024-12-31,0.41192887864020333,0.11553917358935176,1.8394478408720474
828,control,30,neutral,6,2023-07-31,0.027283951471432255,0.1264361021746131,2.2199996472421275
829,control,30,neutral,6,2023-08-31,0.009510802330209067,0.15554357515847808,0.08896410490378394
830,control,30,neutral,6,2023-09-30,-0.03620532058541326,0.14740994397678225,-1.2178385654472996
831,control,30,neutral,6,2023-10-31,-0.017806108596144954,0.13881144175000457,-0.6696598123242168
832,control,30,neutral,6,2023-11-30,0.08028955649818359,0.16443102488326,0.9602016548376975
833,control,30,neutral,6,2023-12-31,0.1279463241759018,0.15422043543789465,1.4173849545500958
834,control,30,neutral,6,2024-01-31,0.14639982479136582,0.1581699037755422,1.3605060846120995
835,control,30,neutral,6,2024-02-29,0.24333310081624782,0.14928822617258117,2.2754157854873114
836,control,30,neutral,6,2024-03-31,0.28468074856069925,0.1428952623744071,2.3973638265167865
837,control,30,neutral,6,2024-04-30,0.23900816870056119,0.15360187202716055,1.6006499748587462
838,control,30,neutral,6,2024-05-31,0.332209987497156,0.14649004444305458,2.1985161793998826
839,control,30,neutral,6,2024-06-30,0.3957999809064152,0.14215119548801222,2.4246600805491996
840,control,30,neutral,6,2024-07-31,0.380644638775929,0.14224628408532142,2.1072691227068603
841,control,30,neutral,6,2024-08-31,0.3639356661637887,0.1456511301823911,1.788578443002105
842,control,30,neutral,6,2024-09-30,0.40325689343961013,0.157165888754661,1.6770310887159356
843,control,30,neutral,6,2024-10-31,0.395608250528644,0.15413073487984738,1.5479841649331327
844,control,30,neutral,6,2024-11-30,0.5159603076915313,0.15566154901193457,1.9093125423624357
845,control,30,neutral,6,2024-12-31,0.542491523974393,0.1555171354483843,1.8502852870729858
846,control,30,neutral,7,2023-07-31,0.00603779033608709,0.10041708934290677,0.2213600585855502
847,control,30,neutral,7,2023-08-31,-0.023489986161094878,0.12902025092719543,-1.323069061973943
848,control,30,neutral,7,2023-09-30,-0.0686455358240835,0.13046252584513074,-2.2225358143459206
849,control,30,neutral,7,2023-10-31,-0.05619277423191127,0.12305724292634558,-1.5947062935077683
850,control,30,neutral,7,2023-11-30,0.029631047865288807,0.15051014871984297,0.1932093693478589
851,control,30,neutral,7,2023-12-31,0.0886468893274317,0.14385351489405784,0.9408319326576774
852,control,30,neutral,7,2024-01-31,0.07952325873223876,0.13893723082778708,0.6807379498695165
853,control,30,neutral,7,2024-02-29,0.17249264537787745,0.13649084192225408,1.6435900326548971
854,control,30,neutral,7,2024-03-31,0.21695688655331957,0.13310812651363196,1.8662973817351094
855,control,30,neutral,7,2024-04-30,0.1465155889243248,0.13935447388508176,0.9543833326761322
856,control,30,neutral,7,2024-05-31,0.2123070579559201,0.13282047095090865,1.4270151660447468
857,control,30,neutral,7,2024-06-30,0.22597744107251905,0.12829260040312168,1.394442192047959
858,control,30,neutral,7,2024-07-31,0.23919797188452496,0.1238610376723085,1.4025896320157565
859,control,30,neutral,7,2024-08-31,0.23314653289183895,0.12920006811346274,1.1859435630630222
860,control,30,neutral,7,2024-09-30,0.2744708471109216,0.13786615026228136,1.2199178879872123
861,control,30,neutral,7,2024-10-31,0.26236424147496074,0.13505280556541874,1.085344983274299
862,control,30,neutral,7,2024-11-30,0.3598084670250603,0.13421047579666726,1.4804341092433995
863,control,30,neutral,7,2024-12-31,0.33375321505475597,0.13340872327525524,1.2469182158071628
864,control,30,neutral,8,2023-07-31,0.011434051020718039,0.13218811470147357,0.6289256673202112
865,control,30,neutral,8,2023-08-31,-0.0037316584096782623,0.22265212096098322,-0.2863051881261459
866,control,30,neutral,8,2023-09-30,-0.06372232007139156,0.20839404467981884,-1.3144408305547006
867,control,30,neutral,8,2023-10-31,-0.10437756456809422,0.20775379543055814,-1.5167438799211859
868,control,30,neutral,8,2023-11-30,0.0066808903605788394,0.2245226212672922,-0.11809002419109965
869,control,30,neutral,8,2023-12-31,0.04196677938487903,0.20924166260630947,0.19124577983488167
870,control,30,neutral,8,2024-01-31,-0.023595923955123888,0.20217449378379737,-0.4038105087990648
871,control,30,neutral,8,2024-02-29,0.03396990523203436,0.19256440347275194,0.04417471904320823
872,control,30,neutral,8,2024-03-31,0.0029047548533180922,0.19425582147888545,-0.19870313715768437
873,control,30,neutral,8,2024-04-30,-0.0033012555587366155,0.21006649616531403,-0.22029871210937677
874,control,30,neutral,8,2024-05-31,0.0409377564772786,0.20930662964654492,0.009779382738575879
875,control,30,neutral,8,2024-06-30,0.12798721347171194,0.20487441475616705,0.4053696480299027
876,control,30,neutral,8,2024-07-31,0.18715692130435846,0.2196689159283788,0.5783604350741789
877,control,30,neutral,8,2024-08-31,0.17341360035135112,0.22017727091234252,0.47086917763193986
878,control,30,neutral,8,2024-09-30,0.25565465891579553,0.21999478309625486,0.700388058256826
879,control,30,neutral,8,2024-10-31,0.23567641426104835,0.21968775958274298,0.5819864480105615
880,control,30,neutral,8,2024-11-30,0.4125459459366325,0.22727560679565723,1.022198072109929
881,control,30,neutral,8,2024-12-31,0.4964188535142966,0.22707103060588044,1.1514663460685934
882,control,30,neutral,9,2023-07-31,0.04916818709492676,0.16312868713116482,3.7086392300899718
883,control,30,neutral,9,2023-08-31,0.054070126360451054,0.18706685701758505,1.6744463450172327
884,control,30,neutral,9,2023-09-30,-0.019391940712031763,0.18273929069633232,-0.6441831563421819
885,control,30,neutral,9,2023-10-31,-0.03419822597849265,0.1793836871914132,-0.7693754028434205
886,control,30,neutral,9,2023-11-30,0.061721120937829665,0.2003122541167909,0.5476149186321807
887,control,30,neutral,9,2023-12-31,0.10655045091171766,0.18465591582227517,0.9364877800260303
888,control,30,neutral,9,2024-01-31,0.13846318401813185,0.19100800487179118,1.05032938801612
889,control,30,neutral,9,2024-02-29,0.21791248038779765,0.18347416381838563,1.6237703061391886
890,control,30,neutral,9,2024-03-31,0.2604296293727435,0.1762847957058822,1.7510388672557837
891,control,30,neutral,9,2024-04-30,0.24902976363024365,0.19010100613081288,1.3581526102518884
892,control,30,neutral,9,2024-05-31,0.36279756858465917,0.18274165638957418,1.9482757376601585
893,control,30,neutral,9,2024-06-30,0.46417653575708706,0.17992140215231678,2.286018640355863
894,control,30,neutral,9,2024-07-31,0.45947907160823087,0.18345662582173147,2.014058688802921
895,control,30,neutral,9,2024-08-31,0.46266064946965924,0.1864822815280623,1.825817801815908
896,control,30,neutral,9,2024-09-30,0.49923779073772545,0.19302521289169258,1.7275077227774829
897,control,30,neutral,9,2024-10-31,0.509001707341499,0.18848662958418025,1.671876608044374
898,control,30,neutral,9,2024-11-30,0.5811094580212008,0.18719291803851856,1.8024554157333754
899,control,30,neutral,9,2024-12-31,0.6298182336106122,0.18360763225957186,1.8346211352688657
900,control,30,seeking,0,2023-07-31,0.019058287112801553,0.20896344990789908,0.8353847496439908
901,control,30,seeking,0,2023-08-31,-0.06598488701515448,0.2661974543741858,-1.3835484147035348
902,control,30,seeking,0,2023-09-30,-0.13183496529683425,0.2755587563851672,-1.7212209608312972
903,control,30,seeking,0,2023-10-31,-0.1325266897070132,0.24346935435850375,-1.557489957507614
904,control,30,seeking,0,2023-11-30,0.06373576735389164,0.28805524104346847,0.39876997902294525
905,control,30,seeking,0,2023-12-31,0.16638091971608304,0.27637789134822227,1.09504349801055
906,control,30,seeking,0,2024-01-31,0.07554567969102499,0.26634969833291144,0.32874667668862545
907,control,30,seeking,0,2024-02-29,0.3015908412731081,0.26829114046468583,1.6287957317705801
908,control,30,seeking,0,2024-03-31,0.33826513068346875,0.2635473475047644,1.586560691154
909,control,30,seeking,0,2024-04-30,0.23996033974255293,0.2725221964348495,0.906468991836737
910,control,30,seeking,0,2024-05-31,0.24597483990571578,0.26691767639273556,0.8491107792564804
911,control,30,seeking,0,2024-06-30,0.27009054519941067,0.2580751273500833,0.8602025374280464
912,control,30,seeking,0,2024-07-31,0.3095408432020128,0.2537408772817849,0.9322464203621074
913,control,30,seeking,0,2024-08-31,0.2423788979222825,0.25595870200589954,0.6284231587459161
914,control,30,seeking,0,2024-09-30,0.33386078780772577,0.26313258296892644,0.807256284189074
915,control,30,seeking,0,2024-10-31,0.39434871990343345,0.2613954243409917,0.9094766811033135
916,control,30,seeking,0,2024-11-30,0.7570293628649252,0.2741973205667788,1.6177477936863052
917,control,30,seeking,0,2024-12-31,0.8396567661222103,0.2775979202451725,1.6257378754992085
918,control,30,seeking,1,2023-07-31,0.10400066625824644,0.3180795553081828,5.520122121641343
919,control,30,seeking,1,2023-08-31,-0.08530024743393572,0.4296688663611932,-1.0355929563733117
920,control,30,seeking,1,2023-09-30,-0.1493181137714834,0.42448457224086,-1.2219378049243246
921,control,30,seeking,1,2023-10-31,-0.20726463043447718,0.3671006265236507,-1.446946335169498
922,control,30,seeking,1,2023-11-30,-0.049322997065306406,0.37747762329010326,-0.410783983622555
923,control,30,seeking,1,2023-12-31,0.0877797875142019,0.36367490753279275,0.3671851815218779
924,control,30,seeking,1,2024-01-31,-0.11570591814564579,0.357472726871397,-0.639935610442978
925,control,30,seeking,1,2024-02-29,0.06777313255609352,0.360701755420065,0.16621202197742427
926,control,30,seeking,1,2024-03-31,0.027898384715989266,0.3514029080672337,-0.016955951315815603
927,control,30,seeking,1,2024-04-30,-0.017613040755830256,0.36696333016143334,-0.1721125315470203
928,control,30,seeking,1,2024-05-31,0.03432182014271534,0.3631401276229156,-0.014161118700285538
929,control,30,seeking,1,2024-06-30,-0.014367143968599283,0.35229911056879243,-0.16030427188594543
930,control,30,seeking,1,2024-07-31,0.054056901356235976,0.3491892304599974,0.019540431861410038
931,control,30,seeking,1,2024-08-31,-0.019616385600891517,0.3484380566835028,-0.1696818491518331
932,control,30,seeking,1,2024-09-30,0.1825906257787293,0.35338147932770014,0.2798200336751909
933,control,30,seeking,1,2024-10-31,0.14747020684376655,0.3488060672378847,0.18696272327186558
934,control,30,seeking,1,2024-11-30,0.4358247005468159,0.3651393097457928,0.6765814061785184
935,control,30,seeking,1,2024-12-31,0.46954876738614293,0.36296338944033557,0.6777721293510972
936,control,30,seeking,2,2023-07-31,0.01458689255183554,0.16397552987527506,0.7328145267296774
937,control,30,seeking,2,2023-08-31,-0.046920996905413626,0.256885009018376,-1.1087717418751575
938,control,30,seeking,2,2023-09-30,-0.07238104019479752,0.23951985965883602,-1.2606742177254628
939,control,30,seeking,2,2023-10-31,-0.10268031682523171,0.21104933482837748,-1.474160909623556
940,control,30,seeking,2,2023-11-30,0.02598358373037457,0.23397583022511143,0.08603510743210376
941,control,30,seeking,2,2023-12-31,0.09903492222827182,0.22474684957628677,0.6989244799840186
942,control,30,seeking,2,2024-01-31,0.0004962406204578329,0.21702088894081709,-0.19143098779029344
943,control,30,seeking,2,2024-02-29,0.11892198523897246,0.2271442516055464,0.6133117593757228
944,control,30,seeking,2,2024-03-31,0.1256910477492521,0.2242095902711168,0.5531258717036381
945,control,30,seeking,2,2024-04-30,0.06778312479607607,0.2342162726623368,0.16316132619415596
946,control,30,seeking,2,2024-05-31,0.08940184265892581,0.23389672885390334,0.23440369082428686
947,control,30,seeking,2,2024-06-30,0.10593488904268744,0.22485771147590936,0.2733227490248945
948,control,30,seeking,2,2024-07-31,0.1911587202031506,0.2234605240442719,0.5846379952089156
949,control,30,seeking,2,2024-08-31,0.15794276720599787,0.22641720320886288,0.4009473307262644
950,control,30,seeking,2,2024-09-30,0.2573220964955183,0.2318924355534036,0.6698508596056545
951,control,30,seeking,2,2024-10-31,0.26061527898271164,0.23224154248390386,0.6258785060834113
952,control,30,seeking,2,2024-11-30,0.5325740145714462,0.25190491362891243,1.2207226391281574
953,control,30,seeking,2,2024-12-31,0.5576949938732594,0.24925017575042221,1.1890309624975623
954,control,30,seeking,3,2023-07-31,-0.012836211406971443,0.2053547731028333,-0.8185955080741915
955,control,30,seeking,3,2023-08-31,-0.0971448379303248,0.34373576449360116,-1.4205642624445183
956,control,30,seeking,3,2023-09-30,-0.12004013981336581,0.32060963688299576,-1.3810910991978784
957,control,30,seeking,3,2023-10-31,-0.15716437143023965,0.29042918166467774,-1.4880284573296816
958,control,30,seeking,3,2023-11-30,-0.006396824609851359,0.30889802306562986,-0.18592200788033592
959,control,30,seeking,3,2023-12-31,0.08243435380531094,0.29840345948154273,0.4102912981803911
960,control,30,seeking,3,2024-01-31,-0.06439938538146484,0.2940795558844367,-0.5033633002167173
961,control,30,seeking,3,2024-02-29,0.10562963022715843,0.31717957418258486,0.37364986286730095
962,control,30,seeking,3,2024-03-31,0.09568071029233804,0.3146356283874068,0.2661959462234143
963,control,30,seeking,3,2024-04-30,0.035973895624141106,0.32899507652685345,0.00083658643684524
964,control,30,seeking,3,2024-05-31,0.06965811356185192,0.3292007545242924,0.10115530496086254
965,control,30,seeking,3,2024-06-30,0.07674467748600966,0.3167424453147038,0.10376396199218342
966,control,30,seeking,3,2024-07-31,0.19781519061621355,0.3171058247302339,0.43084087391434733
967,control,30,seeking,3,2024-08-31,0.13150182224318008,0.32131440006012074,0.21376727542474344
968,control,30,seeking,3,2024-09-30,0.27361390972182975,0.3282642307677841,0.5103938068169825
969,control,30,seeking,3,2024-10-31,0.27547410980005416,0.332375562338336,0.4685637115921596
970,control,30,seeking,3,2024-11-30,0.6794796440075421,0.35849963393421863,1.1079137711296752
971,control,30,seeking,3,2024-12-31,0.7506516813609811,0.35584349751996436,1.1334527791077746
972,control,30,seeking,4,2023-07-31,0.003670469716315239,0.19870321809275732,-0.01780967216804369
973,control,30,seeking,4,2023-08-31,-0.07052521591990712,0.29926426128299705,-1.2932080562043229
974,control,30,seeking,4,2023-09-30,-0.09038189985867573,0.2750223298077409,-1.300904865052997
